timestamp,WashingMachine_kW,Dishwasher_kW,Dryer_kW,WaterHeater_kW,Total_kW
2025-03-05 19:15:00,0.399,0.035,0.0,0.085,0.519
2025-03-05 19:30:00,0.343,0.041,0.0,0.043,0.427
2025-03-05 19:45:00,0.0,0.0,0.0,1.971,1.971
2025-03-05 20:00:00,0.0,0.007,0.045,1.936,1.988
2025-03-05 20:15:00,0.008,0.006,0.0,1.919,1.933
2025-03-05 20:30:00,0.035,0.02,0.0,1.989,2.044
2025-03-05 20:45:00,0.0,0.026,0.0,1.913,1.939
2025-03-05 21:00:00,0.01,0.025,0.051,1.928,2.014
2025-03-05 21:15:00,0.003,0.019,0.0,0.073,0.095
2025-03-05 21:30:00,0.002,0.003,0.0,0.013,0.018
2025-03-05 21:45:00,0.0,0.0,0.0,0.009,0.009
2025-03-05 22:00:00,0.0,0.032,0.031,0.062,0.125
2025-03-05 22:15:00,0.006,0.0,0.0,0.063,0.069
2025-03-05 22:30:00,0.0,0.007,0.006,0.08,0.093
2025-03-05 22:45:00,0.006,0.036,0.0,0.035,0.077
2025-03-05 23:00:00,0.0,0.032,0.0,0.052,0.084
2025-03-05 23:15:00,0.027,0.011,0.011,0.034,0.083
2025-03-05 23:30:00,0.0,0.0,0.0,0.062,0.062
2025-03-05 23:45:00,0.002,0.0,0.041,0.081,0.124
2025-03-06 00:00:00,0.0,0.042,0.0,0.057,0.099
2025-03-06 00:15:00,0.048,0.0,0.019,0.019,0.086
2025-03-06 00:30:00,0.003,0.0,0.0,0.078,0.081
2025-03-06 00:45:00,0.0,0.006,0.008,0.064,0.078
2025-03-06 01:00:00,0.0,0.0,0.0,0.053,0.053
2025-03-06 01:15:00,0.01,0.0,0.0,0.081,0.091
2025-03-06 01:30:00,0.016,0.0,0.0,0.032,0.048
2025-03-06 01:45:00,0.007,0.0,0.0,0.051,0.058
2025-03-06 02:00:00,0.055,0.048,0.0,0.034,0.137
2025-03-06 02:15:00,0.027,0.0,0.0,0.067,0.094
2025-03-06 02:30:00,0.019,0.02,0.0,0.022,0.061
2025-03-06 02:45:00,0.024,0.0,0.012,0.0,0.036
2025-03-06 03:00:00,0.0,0.0,0.0,0.028,0.028
2025-03-06 03:15:00,0.0,0.0,0.0,0.0,0.0
2025-03-06 03:30:00,0.037,0.005,0.021,0.056,0.119
2025-03-06 03:45:00,0.0,0.039,0.0,0.04,0.079
2025-03-06 04:00:00,0.0,0.026,0.0,0.076,0.102
2025-03-06 04:15:00,0.018,0.015,0.065,0.027,0.125
2025-03-06 04:30:00,0.023,0.0,0.0,0.059,0.082
2025-03-06 04:45:00,0.022,0.032,0.0,0.06,0.114
2025-03-06 05:00:00,0.005,0.057,0.025,0.077,0.164
2025-03-06 05:15:00,0.069,0.0,0.0,0.04,0.109
2025-03-06 05:30:00,0.0,0.066,0.0,0.044,0.11
2025-03-06 05:45:00,0.039,0.0,0.0,0.123,0.162
2025-03-06 06:00:00,0.0,0.0,0.0,0.041,0.041
2025-03-06 06:15:00,0.018,0.011,0.0,0.077,0.106
2025-03-06 06:30:00,0.002,0.039,0.0,3.611,3.652
2025-03-06 06:45:00,0.0,0.0,0.0,3.599,3.599
2025-03-06 07:00:00,0.0,0.0,0.005,2.198,2.203
2025-03-06 07:15:00,0.0,0.0,0.022,0.067,0.089
2025-03-06 07:30:00,0.008,0.002,0.026,0.087,0.123
2025-03-06 07:45:00,0.012,0.028,0.001,0.026,0.067
2025-03-06 08:00:00,0.0,0.0,0.0,0.064,0.064
2025-03-06 08:15:00,0.0,0.029,0.0,0.0,0.029
2025-03-06 08:30:00,0.033,0.0,0.0,0.095,0.128
2025-03-06 08:45:00,0.0,0.024,0.0,1.904,1.928
2025-03-06 09:00:00,0.0,0.066,0.006,1.896,1.968
2025-03-06 09:15:00,0.0,0.0,0.008,0.046,0.054
2025-03-06 09:30:00,0.079,0.0,0.0,0.028,0.107
2025-03-06 09:45:00,0.057,0.0,0.005,1.693,1.755
2025-03-06 10:00:00,0.028,0.0,0.042,1.663,1.733
2025-03-06 10:15:00,0.035,0.0,0.016,0.012,0.063
2025-03-06 10:30:00,0.0,0.01,0.006,0.0,0.016
2025-03-06 10:45:00,0.0,0.048,0.0,0.054,0.102
2025-03-06 11:00:00,0.016,0.0,0.0,0.03,0.046
2025-03-06 11:15:00,0.0,0.015,0.0,0.094,0.109
2025-03-06 11:30:00,0.0,0.0,0.0,0.019,0.019
2025-03-06 11:45:00,0.035,0.068,0.0,0.006,0.109
2025-03-06 12:00:00,0.005,0.002,2.484,0.052,2.543
2025-03-06 12:15:00,0.005,0.0,2.396,0.045,2.446
2025-03-06 12:30:00,0.004,0.0,2.281,1.564,3.849
2025-03-06 12:45:00,0.0,0.0,2.273,1.598,3.871
2025-03-06 13:00:00,0.0,0.014,2.189,0.022,2.225
2025-03-06 13:15:00,0.001,0.0,0.207,0.077,0.285
2025-03-06 13:30:00,0.0,0.021,0.0,0.0,0.021
2025-03-06 13:45:00,0.018,0.0,0.017,0.035,0.07
2025-03-06 14:00:00,0.022,0.004,0.0,0.046,0.072
2025-03-06 14:15:00,0.008,0.0,0.0,0.079,0.087
2025-03-06 14:30:00,0.044,0.0,0.036,0.067,0.147
2025-03-06 14:45:00,0.0,0.0,0.0,0.085,0.085
2025-03-06 15:00:00,0.0,0.017,0.014,0.063,0.094
2025-03-06 15:15:00,0.0,0.0,0.01,0.064,0.074
2025-03-06 15:30:00,0.0,0.0,0.004,0.071,0.075
2025-03-06 15:45:00,0.0,0.049,0.0,0.007,0.056
2025-03-06 16:00:00,0.0,0.025,0.033,0.095,0.153
2025-03-06 16:15:00,0.005,0.01,0.0,0.07,0.085
2025-03-06 16:30:00,0.0,0.035,0.039,0.078,0.152
2025-03-06 16:45:00,0.003,0.025,0.0,0.033,0.061
2025-03-06 17:00:00,0.0,0.0,0.01,0.057,0.067
2025-03-06 17:15:00,0.019,0.025,0.0,0.092,0.136
2025-03-06 17:30:00,0.056,0.006,0.0,0.06,0.122
2025-03-06 17:45:00,0.0,0.0,0.006,0.068,0.074
2025-03-06 18:00:00,0.0,0.0,0.0,0.039,0.039
2025-03-06 18:15:00,0.0,0.0,0.012,0.12,0.132
2025-03-06 18:30:00,0.004,0.031,0.013,0.033,0.081
2025-03-06 18:45:00,0.0,0.013,0.002,0.053,0.068
2025-03-06 19:00:00,0.005,0.0,0.0,0.055,0.06
2025-03-06 19:15:00,0.018,0.033,0.021,0.041,0.113
2025-03-06 19:30:00,0.01,0.0,0.0,1.903,1.913
2025-03-06 19:45:00,0.018,0.021,0.004,0.028,0.071
2025-03-06 20:00:00,0.0,0.0,0.027,0.078,0.105
2025-03-06 20:15:00,0.053,0.002,0.013,2.401,2.469
2025-03-06 20:30:00,0.0,0.0,0.0,2.36,2.36
2025-03-06 20:45:00,0.0,0.0,0.0,2.408,2.408
2025-03-06 21:00:00,0.0,0.0,0.076,0.063,0.139
2025-03-06 21:15:00,0.013,0.013,0.0,0.0,0.026
2025-03-06 21:30:00,0.006,0.0,0.0,1.819,1.825
2025-03-06 21:45:00,0.027,0.0,0.026,1.771,1.824
2025-03-06 22:00:00,0.0,0.025,0.0,0.09,0.115
2025-03-06 22:15:00,0.001,0.0,0.075,0.057,0.133
2025-03-06 22:30:00,0.006,0.038,0.009,0.0,0.053
2025-03-06 22:45:00,0.058,0.004,0.029,0.108,0.199
2025-03-06 23:00:00,0.003,0.008,0.0,0.031,0.042
2025-03-06 23:15:00,0.034,0.06,0.0,0.078,0.172
2025-03-06 23:30:00,0.039,0.016,0.015,0.061,0.131
2025-03-06 23:45:00,0.02,0.012,0.015,0.022,0.069
2025-03-07 00:00:00,0.0,0.006,0.043,0.05,0.099
2025-03-07 00:15:00,0.043,0.008,0.015,0.046,0.112
2025-03-07 00:30:00,0.033,0.0,0.002,0.054,0.089
2025-03-07 00:45:00,0.001,0.0,0.017,0.019,0.037
2025-03-07 01:00:00,0.004,0.018,0.011,0.059,0.092
2025-03-07 01:15:00,0.0,0.015,0.01,0.044,0.069
2025-03-07 01:30:00,0.0,0.016,0.0,0.029,0.045
2025-03-07 01:45:00,0.0,0.021,0.047,0.019,0.087
2025-03-07 02:00:00,0.031,0.017,0.0,0.021,0.069
2025-03-07 02:15:00,0.0,0.0,0.024,1.72,1.744
2025-03-07 02:30:00,0.054,0.003,0.0,0.073,0.13
2025-03-07 02:45:00,0.0,0.016,0.0,0.084,0.1
2025-03-07 03:00:00,0.0,0.0,0.049,0.086,0.135
2025-03-07 03:15:00,0.019,0.0,0.0,0.063,0.082
2025-03-07 03:30:00,0.046,0.077,0.0,0.045,0.168
2025-03-07 03:45:00,0.038,0.024,0.047,0.052,0.161
2025-03-07 04:00:00,0.023,0.017,0.003,0.119,0.162
2025-03-07 04:15:00,0.001,0.0,0.044,1.99,2.035
2025-03-07 04:30:00,0.017,0.035,0.026,0.037,0.115
2025-03-07 04:45:00,0.0,0.044,0.0,1.76,1.804
2025-03-07 05:00:00,0.023,0.0,0.022,0.069,0.114
2025-03-07 05:15:00,0.0,0.025,0.0,0.022,0.047
2025-03-07 05:30:00,0.0,0.0,0.019,0.078,0.097
2025-03-07 05:45:00,0.0,0.0,0.006,0.002,0.008
2025-03-07 06:00:00,0.0,0.0,0.03,0.067,0.097
2025-03-07 06:15:00,0.025,0.05,0.0,0.046,0.121
2025-03-07 06:30:00,0.015,0.017,0.0,2.141,2.173
2025-03-07 06:45:00,0.0,0.0,0.0,2.265,2.265
2025-03-07 07:00:00,0.029,0.0,0.001,2.222,2.252
2025-03-07 07:15:00,0.0,0.032,0.0,4.058,4.09
2025-03-07 07:30:00,0.0,0.0,0.028,2.19,2.218
2025-03-07 07:45:00,0.0,0.022,0.051,0.078,0.151
2025-03-07 08:00:00,0.0,0.034,0.0,0.086,0.12
2025-03-07 08:15:00,0.027,0.053,0.0,0.033,0.113
2025-03-07 08:30:00,0.0,0.018,0.0,0.066,0.084
2025-03-07 08:45:00,0.0,0.0,0.0,0.089,0.089
2025-03-07 09:00:00,0.032,0.0,0.048,0.098,0.178
2025-03-07 09:15:00,0.04,0.0,0.0,0.019,0.059
2025-03-07 09:30:00,0.0,0.0,0.01,0.046,0.056
2025-03-07 09:45:00,0.0,0.076,0.001,0.134,0.211
2025-03-07 10:00:00,0.024,0.0,0.0,0.084,0.108
2025-03-07 10:15:00,0.03,0.0,0.0,0.029,0.059
2025-03-07 10:30:00,0.003,0.0,0.008,0.064,0.075
2025-03-07 10:45:00,0.005,0.016,0.006,0.058,0.085
2025-03-07 11:00:00,0.0,0.0,0.0,0.068,0.068
2025-03-07 11:15:00,0.0,0.0,0.018,0.064,0.082
2025-03-07 11:30:00,0.04,0.0,0.0,0.044,0.084
2025-03-07 11:45:00,0.029,0.021,0.0,0.056,0.106
2025-03-07 12:00:00,0.026,0.04,0.0,0.11,0.176
2025-03-07 12:15:00,0.0,0.0,0.0,0.06,0.06
2025-03-07 12:30:00,0.063,0.0,0.002,0.046,0.111
2025-03-07 12:45:00,0.062,0.0,0.028,0.055,0.145
2025-03-07 13:00:00,0.003,0.051,0.022,0.062,0.138
2025-03-07 13:15:00,0.0,0.0,0.0,0.046,0.046
2025-03-07 13:30:00,0.023,0.0,0.009,0.062,0.094
2025-03-07 13:45:00,0.017,0.0,0.0,0.12,0.137
2025-03-07 14:00:00,0.003,0.0,0.027,0.058,0.088
2025-03-07 14:15:00,0.059,0.042,0.0,0.042,0.143
2025-03-07 14:30:00,0.024,0.0,0.011,0.0,0.035
2025-03-07 14:45:00,0.0,0.002,0.0,0.025,0.027
2025-03-07 15:00:00,0.0,0.0,0.0,1.58,1.58
2025-03-07 15:15:00,0.024,0.034,0.0,0.074,0.132
2025-03-07 15:30:00,0.0,0.001,0.0,0.048,0.049
2025-03-07 15:45:00,0.027,0.0,0.0,0.05,0.077
2025-03-07 16:00:00,0.013,0.0,0.06,0.037,0.11
2025-03-07 16:15:00,0.0,0.0,0.018,0.121,0.139
2025-03-07 16:30:00,0.072,0.034,0.0,0.105,0.211
2025-03-07 16:45:00,0.005,0.035,0.032,0.068,0.14
2025-03-07 17:00:00,0.0,0.038,0.023,0.049,0.11
2025-03-07 17:15:00,0.028,0.0,0.0,1.697,1.725
2025-03-07 17:30:00,0.0,0.0,0.0,1.677,1.677
2025-03-07 17:45:00,0.014,0.0,0.0,0.024,0.038
2025-03-07 18:00:00,0.0,0.0,0.0,0.055,0.055
2025-03-07 18:15:00,0.0,0.0,0.052,0.022,0.074
2025-03-07 18:30:00,0.01,0.019,0.014,0.02,0.063
2025-03-07 18:45:00,0.0,0.019,0.0,0.081,0.1
2025-03-07 19:00:00,0.013,0.0,0.018,0.061,0.092
2025-03-07 19:15:00,0.025,0.03,0.005,2.427,2.487
2025-03-07 19:30:00,0.0,0.022,0.0,2.407,2.429
2025-03-07 19:45:00,0.027,0.015,0.0,2.394,2.436
2025-03-07 20:00:00,0.001,0.066,0.0,2.4,2.467
2025-03-07 20:15:00,0.0,0.014,0.0,2.403,2.417
2025-03-07 20:30:00,0.026,0.0,0.024,0.08,0.13
2025-03-07 20:45:00,0.0,0.0,0.01,0.007,0.017
2025-03-07 21:00:00,0.0,0.063,0.014,0.076,0.153
2025-03-07 21:15:00,0.026,0.004,0.019,0.013,0.062
2025-03-07 21:30:00,0.043,0.0,0.0,0.103,0.146
2025-03-07 21:45:00,0.047,0.021,0.011,0.033,0.112
2025-03-07 22:00:00,0.014,0.04,0.056,0.051,0.161
2025-03-07 22:15:00,0.0,0.053,0.0,0.031,0.084
2025-03-07 22:30:00,0.006,0.015,0.0,0.071,0.092
2025-03-07 22:45:00,0.0,0.0,0.0,0.06,0.06
2025-03-07 23:00:00,0.014,0.008,0.0,1.56,1.582
2025-03-07 23:15:00,0.0,0.028,0.027,1.472,1.527
2025-03-07 23:30:00,0.007,0.0,0.059,0.089,0.155
2025-03-07 23:45:00,0.0,0.006,0.017,0.049,0.072
2025-03-08 00:00:00,0.001,0.012,0.006,0.073,0.092
2025-03-08 00:15:00,0.022,0.0,0.029,0.067,0.118
2025-03-08 00:30:00,0.0,0.0,0.018,0.105,0.123
2025-03-08 00:45:00,0.0,0.006,0.0,0.027,0.033
2025-03-08 01:00:00,0.024,0.016,0.033,0.08,0.153
2025-03-08 01:15:00,0.0,0.01,0.0,0.071,0.081
2025-03-08 01:30:00,0.0,0.0,0.02,0.092,0.112
2025-03-08 01:45:00,0.0,0.02,0.009,0.051,0.08
2025-03-08 02:00:00,0.0,0.033,0.016,0.109,0.158
2025-03-08 02:15:00,0.0,0.037,0.018,0.087,0.142
2025-03-08 02:30:00,0.0,0.0,0.02,0.069,0.089
2025-03-08 02:45:00,0.0,0.02,0.0,1.743,1.763
2025-03-08 03:00:00,0.033,0.0,0.013,0.057,0.103
2025-03-08 03:15:00,0.0,0.017,0.021,0.054,0.092
2025-03-08 03:30:00,0.033,0.0,0.002,0.115,0.15
2025-03-08 03:45:00,0.013,0.0,0.052,0.075,0.14
2025-03-08 04:00:00,0.0,0.0,0.0,0.075,0.075
2025-03-08 04:15:00,0.0,0.0,0.003,0.095,0.098
2025-03-08 04:30:00,0.043,0.02,0.0,0.06,0.123
2025-03-08 04:45:00,0.015,0.023,0.0,0.044,0.082
2025-03-08 05:00:00,0.022,0.005,0.042,0.068,0.137
2025-03-08 05:15:00,0.0,0.0,0.0,0.098,0.098
2025-03-08 05:30:00,0.01,0.0,0.0,0.052,0.062
2025-03-08 05:45:00,0.0,0.0,0.023,0.079,0.102
2025-03-08 06:00:00,0.042,0.031,0.0,0.053,0.126
2025-03-08 06:15:00,0.023,0.017,0.034,0.108,0.182
2025-03-08 06:30:00,0.0,0.0,0.067,2.51,2.577
2025-03-08 06:45:00,0.005,0.036,0.0,2.505,2.546
2025-03-08 07:00:00,0.0,0.028,0.03,2.481,2.539
2025-03-08 07:15:00,0.0,0.001,0.0,2.479,2.48
2025-03-08 07:30:00,0.0,0.017,0.044,0.042,0.103
2025-03-08 07:45:00,0.016,0.001,0.02,0.102,0.139
2025-03-08 08:00:00,0.0,0.007,0.0,0.109,0.116
2025-03-08 08:15:00,0.003,0.006,0.056,1.895,1.96
2025-03-08 08:30:00,0.0,0.0,0.0,1.811,1.811
2025-03-08 08:45:00,0.0,0.034,0.009,0.087,0.13
2025-03-08 09:00:00,0.0,0.067,0.0,1.601,1.668
2025-03-08 09:15:00,0.003,0.0,0.0,1.683,1.686
2025-03-08 09:30:00,0.0,0.0,0.0,0.083,0.083
2025-03-08 09:45:00,0.009,0.0,0.0,0.049,0.058
2025-03-08 10:00:00,0.0,0.0,0.011,0.072,0.083
2025-03-08 10:15:00,0.014,0.006,0.0,0.069,0.089
2025-03-08 10:30:00,0.018,0.031,0.0,0.112,0.161
2025-03-08 10:45:00,0.009,0.0,0.0,0.063,0.072
2025-03-08 11:00:00,0.008,0.001,0.046,0.087,0.142
2025-03-08 11:15:00,0.05,0.0,2.438,0.044,2.532
2025-03-08 11:30:00,0.024,0.051,2.318,0.076,2.469
2025-03-08 11:45:00,0.0,0.0,2.311,0.114,2.425
2025-03-08 12:00:00,0.0,0.0,2.215,1.777,3.992
2025-03-08 12:15:00,0.0,0.013,2.163,0.032,2.208
2025-03-08 12:30:00,0.004,0.006,2.091,0.091,2.192
2025-03-08 12:45:00,0.045,0.034,2.01,0.063,2.152
2025-03-08 13:00:00,0.0,0.034,0.179,0.105,0.318
2025-03-08 13:15:00,0.038,0.0,0.0,0.048,0.086
2025-03-08 13:30:00,0.019,0.019,0.0,0.114,0.152
2025-03-08 13:45:00,0.0,0.0,0.003,0.027,0.03
2025-03-08 14:00:00,0.019,0.034,0.045,0.074,0.172
2025-03-08 14:15:00,0.004,0.002,0.04,0.092,0.138
2025-03-08 14:30:00,0.0,0.0,0.0,0.091,0.091
2025-03-08 14:45:00,0.0,0.006,0.0,0.079,0.085
2025-03-08 15:00:00,0.011,0.0,0.0,0.065,0.076
2025-03-08 15:15:00,0.025,0.0,0.015,0.087,0.127
2025-03-08 15:30:00,0.033,0.014,0.0,0.01,0.057
2025-03-08 15:45:00,0.025,0.0,0.0,0.079,0.104
2025-03-08 16:00:00,0.011,0.003,0.063,0.055,0.132
2025-03-08 16:15:00,0.041,0.016,0.0,1.662,1.719
2025-03-08 16:30:00,0.008,0.0,0.044,3.238,3.29
2025-03-08 16:45:00,0.0,0.0,0.0,0.06,0.06
2025-03-08 17:00:00,0.014,0.0,0.029,0.074,0.117
2025-03-08 17:15:00,0.012,0.0,0.029,0.116,0.157
2025-03-08 17:30:00,0.0,0.0,0.0,0.082,0.082
2025-03-08 17:45:00,0.0,0.015,0.0,0.036,0.051
2025-03-08 18:00:00,0.01,0.0,0.003,0.103,0.116
2025-03-08 18:15:00,0.012,0.0,0.027,0.077,0.116
2025-03-08 18:30:00,0.0,0.0,0.001,0.092,0.093
2025-03-08 18:45:00,0.0,0.0,0.0,0.063,0.063
2025-03-08 19:00:00,0.0,0.0,0.004,1.914,1.918
2025-03-08 19:15:00,0.597,0.064,2.477,1.908,5.046
2025-03-08 19:30:00,0.609,0.0,2.38,1.985,4.974
2025-03-08 19:45:00,1.704,0.007,2.272,0.084,4.067
2025-03-08 20:00:00,1.693,0.015,2.252,0.039,3.999
2025-03-08 20:15:00,1.671,0.584,0.184,0.071,2.51
2025-03-08 20:30:00,0.436,0.494,0.0,0.038,0.968
2025-03-08 20:45:00,0.326,1.865,0.045,0.105,2.341
2025-03-08 21:00:00,0.292,1.837,0.01,0.114,2.253
2025-03-08 21:15:00,0.029,1.82,0.009,0.074,1.932
2025-03-08 21:30:00,0.004,0.434,0.0,0.143,0.581
2025-03-08 21:45:00,0.038,0.397,0.0,0.06,0.495
2025-03-08 22:00:00,0.053,0.289,0.031,0.027,0.4
2025-03-08 22:15:00,0.037,0.02,0.0,0.08,0.137
2025-03-08 22:30:00,0.0,0.0,0.0,0.067,0.067
2025-03-08 22:45:00,0.034,0.029,0.007,0.063,0.133
2025-03-08 23:00:00,0.013,0.0,0.0,0.116,0.129
2025-03-08 23:15:00,0.014,0.0,0.0,0.048,0.062
2025-03-08 23:30:00,0.021,0.0,0.005,0.064,0.09
2025-03-08 23:45:00,0.0,0.024,0.0,0.095,0.119
2025-03-09 00:00:00,0.002,0.0,0.03,0.104,0.136
2025-03-09 00:15:00,0.0,0.0,0.0,0.105,0.105
2025-03-09 00:30:00,0.0,0.0,0.02,0.062,0.082
2025-03-09 00:45:00,0.052,0.016,0.025,0.11,0.203
2025-03-09 01:00:00,0.026,0.0,0.0,0.09,0.116
2025-03-09 01:15:00,0.0,0.0,0.0,0.07,0.07
2025-03-09 01:30:00,0.0,0.028,0.0,0.125,0.153
2025-03-09 01:45:00,0.004,0.009,0.047,0.089,0.149
2025-03-09 02:00:00,0.024,0.002,0.0,0.141,0.167
2025-03-09 02:15:00,0.0,0.0,0.0,0.07,0.07
2025-03-09 02:30:00,0.017,0.029,0.0,0.101,0.147
2025-03-09 02:45:00,0.0,0.0,0.017,0.101,0.118
2025-03-09 03:00:00,0.002,0.0,0.003,0.037,0.042
2025-03-09 03:15:00,0.004,0.0,0.0,0.152,0.156
2025-03-09 03:30:00,0.022,0.0,0.014,0.077,0.113
2025-03-09 03:45:00,0.062,0.0,0.0,0.121,0.183
2025-03-09 04:00:00,0.008,0.0,0.049,0.0,0.057
2025-03-09 04:15:00,0.002,0.04,0.0,0.124,0.166
2025-03-09 04:30:00,0.007,0.021,0.0,0.054,0.082
2025-03-09 04:45:00,0.0,0.023,0.025,0.13,0.178
2025-03-09 05:00:00,0.0,0.0,0.0,0.108,0.108
2025-03-09 05:15:00,0.0,0.016,0.031,0.074,0.121
2025-03-09 05:30:00,0.0,0.0,0.018,0.064,0.082
2025-03-09 05:45:00,0.0,0.028,0.0,0.06,0.088
2025-03-09 06:00:00,0.0,0.012,0.008,0.027,0.047
2025-03-09 06:15:00,0.019,0.0,0.03,0.135,0.184
2025-03-09 06:30:00,0.026,0.0,0.05,3.893,3.969
2025-03-09 06:45:00,0.0,0.023,0.021,3.888,3.932
2025-03-09 07:00:00,0.0,0.006,0.052,2.092,2.15
2025-03-09 07:15:00,0.063,0.045,0.0,2.081,2.189
2025-03-09 07:30:00,0.0,0.0,0.018,0.086,0.104
2025-03-09 07:45:00,0.0,0.031,0.068,0.088,0.187
2025-03-09 08:00:00,0.0,0.017,0.0,0.104,0.121
2025-03-09 08:15:00,0.009,0.0,0.012,0.094,0.115
2025-03-09 08:30:00,0.0,0.0,0.03,0.09,0.12
2025-03-09 08:45:00,0.022,0.0,0.0,0.105,0.127
2025-03-09 09:00:00,0.0,0.0,0.0,0.094,0.094
2025-03-09 09:15:00,0.0,0.0,0.0,0.074,0.074
2025-03-09 09:30:00,0.001,0.0,0.0,0.087,0.088
2025-03-09 09:45:00,0.011,0.0,0.0,0.077,0.088
2025-03-09 10:00:00,0.017,0.0,0.042,0.067,0.126
2025-03-09 10:15:00,0.062,0.0,0.014,0.077,0.153
2025-03-09 10:30:00,0.046,0.0,0.006,0.109,0.161
2025-03-09 10:45:00,0.08,0.003,0.005,0.083,0.171
2025-03-09 11:00:00,0.047,0.0,0.0,0.08,0.127
2025-03-09 11:15:00,0.0,0.0,0.008,0.127,0.135
2025-03-09 11:30:00,0.0,0.0,0.0,0.093,0.093
2025-03-09 11:45:00,0.0,0.022,0.058,0.006,0.086
2025-03-09 12:00:00,0.0,0.0,0.051,0.087,0.138
2025-03-09 12:15:00,0.016,0.039,0.0,0.061,0.116
2025-03-09 12:30:00,0.0,0.0,0.0,0.011,0.011
2025-03-09 12:45:00,0.029,0.001,0.0,0.077,0.107
2025-03-09 13:00:00,0.014,0.0,0.069,0.018,0.101
2025-03-09 13:15:00,0.0,0.003,0.005,0.104,0.112
2025-03-09 13:30:00,0.0,0.0,0.017,0.159,0.176
2025-03-09 13:45:00,0.0,0.003,0.025,0.138,0.166
2025-03-09 14:00:00,0.0,0.007,0.0,0.079,0.086
2025-03-09 14:15:00,0.033,0.0,0.0,0.095,0.128
2025-03-09 14:30:00,0.0,0.014,0.018,0.081,0.113
2025-03-09 14:45:00,0.0,0.0,0.0,0.08,0.08
2025-03-09 15:00:00,0.0,0.022,0.065,0.138,0.225
2025-03-09 15:15:00,0.036,0.0,0.022,0.115,0.173
2025-03-09 15:30:00,0.023,0.0,0.0,0.09,0.113
2025-03-09 15:45:00,0.015,0.0,0.023,0.06,0.098
2025-03-09 16:00:00,0.0,0.0,0.053,0.101,0.154
2025-03-09 16:15:00,0.007,0.0,0.01,0.051,0.068
2025-03-09 16:30:00,0.035,0.0,0.004,0.103,0.142
2025-03-09 16:45:00,0.0,0.0,0.013,0.054,0.067
2025-03-09 17:00:00,0.005,0.0,0.0,0.067,0.072
2025-03-09 17:15:00,0.0,0.009,0.019,0.059,0.087
2025-03-09 17:30:00,0.062,0.02,0.0,0.062,0.144
2025-03-09 17:45:00,0.046,0.0,0.027,0.078,0.151
2025-03-09 18:00:00,0.0,0.0,2.533,1.648,4.181
2025-03-09 18:15:00,0.016,0.0,5.23,1.67,6.916
2025-03-09 18:30:00,0.643,0.0,5.141,0.102,5.886
2025-03-09 18:45:00,0.571,0.023,4.952,0.082,5.628
2025-03-09 19:00:00,1.905,0.012,2.708,1.759,6.384
2025-03-09 19:15:00,1.915,0.017,2.479,1.734,6.145
2025-03-09 19:30:00,1.93,0.024,2.42,0.074,4.448
2025-03-09 19:45:00,0.423,0.009,0.189,0.099,0.72
2025-03-09 20:00:00,0.433,0.0,0.0,2.306,2.739
2025-03-09 20:15:00,0.279,0.017,0.024,2.276,2.596
2025-03-09 20:30:00,0.019,0.0,0.008,2.312,2.339
2025-03-09 20:45:00,0.067,0.635,0.043,2.288,3.033
2025-03-09 21:00:00,0.0,0.534,0.0,2.312,2.846
2025-03-09 21:15:00,0.01,1.58,0.0,2.282,3.872
2025-03-09 21:30:00,0.0,1.648,0.005,0.159,1.812
2025-03-09 21:45:00,0.0,1.543,0.031,0.106,1.68
2025-03-09 22:00:00,0.0,0.405,0.043,0.0,0.448
2025-03-09 22:15:00,0.053,0.435,0.0,1.561,2.049
2025-03-09 22:30:00,0.0,0.301,0.0,1.548,1.849
2025-03-09 22:45:00,0.0,0.0,0.034,0.12,0.154
2025-03-09 23:00:00,0.0,0.0,0.013,1.935,1.948
2025-03-09 23:15:00,0.0,0.0,0.053,2.075,2.128
2025-03-09 23:30:00,0.033,0.0,0.019,0.125,0.177
2025-03-09 23:45:00,0.031,0.007,0.0,0.125,0.163
2025-03-10 00:00:00,0.024,0.0,0.031,0.049,0.104
2025-03-10 00:15:00,0.0,0.0,0.012,0.042,0.054
2025-03-10 00:30:00,0.0,0.0,0.0,0.085,0.085
2025-03-10 00:45:00,0.0,0.0,0.047,0.053,0.1
2025-03-10 01:00:00,0.054,0.004,0.0,0.079,0.137
2025-03-10 01:15:00,0.0,0.0,0.0,0.124,0.124
2025-03-10 01:30:00,0.032,0.036,0.049,0.102,0.219
2025-03-10 01:45:00,0.0,0.04,0.052,0.055,0.147
2025-03-10 02:00:00,0.033,0.0,0.009,0.063,0.105
2025-03-10 02:15:00,0.0,0.0,0.035,0.025,0.06
2025-03-10 02:30:00,0.032,0.0,0.013,1.676,1.721
2025-03-10 02:45:00,0.008,0.0,0.0,1.566,1.574
2025-03-10 03:00:00,0.024,0.0,0.0,0.082,0.106
2025-03-10 03:15:00,0.0,0.018,0.014,0.049,0.081
2025-03-10 03:30:00,0.005,0.0,0.0,0.004,0.009
2025-03-10 03:45:00,0.0,0.019,0.0,0.069,0.088
2025-03-10 04:00:00,0.0,0.022,0.0,0.073,0.095
2025-03-10 04:15:00,0.0,0.0,0.0,0.074,0.074
2025-03-10 04:30:00,0.0,0.048,0.0,0.028,0.076
